Customer ID,recency_days,frequency,monetary_ocv,R,F,M,rfm_score,rfm_segment
CID2164477,81,1,426.0,4,1,3,413,Potential Loyalist
CID2164501,91,1,199.0,3,1,2,312,Potential Loyalist
CID2164678,170,1,0.0,3,1,1,311,Potential Loyalist
CID2164679,44,1,0.0,4,1,1,411,Potential Loyalist
CID2164777,172,1,833.0,3,1,4,314,Potential Loyalist
CID2164787,94,1,508.0,3,1,3,313,Potential Loyalist
CID2164974,247,1,981.0,2,1,4,214,Hibernating
CID2165091,278,1,653.0,1,1,4,114,Lost
CID2165106,155,1,1491.0,3,1,4,314,Potential Loyalist
CID2165216,243,1,776.0,2,1,4,214,Hibernating
CID2165265,235,1,451.0,2,1,3,213,Hibernating
CID2165342,202,1,0.0,2,1,1,211,Hibernating
CID2165408,143,1,607.0,3,1,4,314,Potential Loyalist
CID2165759,32,1,101.0,4,1,2,412,Potential Loyalist
CID2165890,29,1,361.0,4,1,3,413,Potential Loyalist
CID2165922,194,1,0.0,2,1,1,211,Hibernating
CID2165973,251,1,333.0,2,1,3,213,Hibernating
CID2166039,301,1,0.0,1,1,1,111,Lost
CID2166161,314,1,0.0,1,1,1,111,Lost
CID2166195,40,1,711.0,4,1,4,414,Potential Loyalist
CID2166203,130,1,0.0,3,1,1,311,Potential Loyalist
CID2166384,211,1,457.0,2,1,3,213,Hibernating
CID2166414,207,1,327.0,2,1,3,213,Hibernating
CID2166443,317,1,817.0,1,1,4,114,Lost
CID2166595,124,1,409.0,3,1,3,313,Potential Loyalist
CID2166610,246,1,619.0,2,1,4,214,Hibernating
CID2166709,342,1,0.0,1,1,1,111,Lost
CID2166738,133,1,0.0,3,1,1,311,Potential Loyalist
CID2166753,328,1,324.0,1,1,3,113,Lost
CID2166838,299,1,0.0,1,1,1,111,Lost
CID2166926,206,1,51.0,2,1,2,212,Hibernating
CID2166972,250,1,86.0,2,1,2,212,Hibernating
CID2167048,155,1,656.0,3,1,4,314,Potential Loyalist
CID2167110,252,1,359.0,2,1,3,213,Hibernating
CID2167216,101,1,196.0,3,1,2,312,Potential Loyalist
CID2167223,234,1,0.0,2,1,1,211,Hibernating
CID2167270,107,1,966.0,3,1,4,314,Potential Loyalist
CID2167322,324,1,250.0,1,1,2,112,Lost
CID2167330,3,1,0.0,4,1,1,411,Potential Loyalist
CID2167415,220,1,413.0,2,1,3,213,Hibernating
CID2167445,106,1,184.0,3,1,2,312,Potential Loyalist
CID2167497,302,1,558.0,1,1,3,113,Lost
CID2167510,265,1,422.0,2,1,3,213,Hibernating
CID2167521,121,1,445.0,3,1,3,313,Potential Loyalist
CID2167588,86,1,202.0,4,1,2,412,Potential Loyalist
CID2167645,282,1,259.0,1,1,2,112,Lost
CID2167676,352,1,832.0,1,1,4,114,Lost
CID2167734,18,1,465.0,4,1,3,413,Potential Loyalist
CID2167750,323,1,0.0,1,1,1,111,Lost
CID2167766,109,1,636.0,3,1,4,314,Potential Loyalist
CID2167779,197,1,1394.0,2,1,4,214,Hibernating
CID2167812,161,1,0.0,3,1,1,311,Potential Loyalist
CID2167819,148,1,238.0,3,1,2,312,Potential Loyalist
CID2167980,350,1,960.0,1,1,4,114,Lost
CID2168014,347,1,0.0,1,1,1,111,Lost
CID2168060,207,1,0.0,2,1,1,211,Hibernating
CID2168108,364,1,706.0,1,1,4,114,Lost
CID2168155,232,1,0.0,2,1,1,211,Hibernating
CID2168159,272,1,668.0,2,1,4,214,Hibernating
CID2168160,187,1,0.0,2,1,1,211,Hibernating
CID2168188,124,1,0.0,3,1,1,311,Potential Loyalist
CID2168277,258,1,184.0,2,1,2,212,Hibernating
CID2168279,210,1,490.0,2,1,3,213,Hibernating
CID2168303,226,1,0.0,2,1,1,211,Hibernating
CID2168323,166,1,441.0,3,1,3,313,Potential Loyalist
CID2168345,60,1,0.0,4,1,1,411,Potential Loyalist
CID2168378,37,1,142.0,4,1,2,412,Potential Loyalist
CID2168474,359,1,567.0,1,1,3,113,Lost
CID2168553,269,1,0.0,2,1,1,211,Hibernating
CID2168614,142,1,0.0,3,1,1,311,Potential Loyalist
CID2168638,296,1,601.0,1,1,4,114,Lost
CID2168643,297,1,1325.0,1,1,4,114,Lost
CID2168680,345,1,0.0,1,1,1,111,Lost
CID2168713,346,1,406.0,1,1,3,113,Lost
CID2168772,102,1,0.0,3,1,1,311,Potential Loyalist
CID2168776,246,1,227.0,2,1,2,212,Hibernating
CID2168783,176,1,702.0,3,1,4,314,Potential Loyalist
CID2168870,150,1,633.0,3,1,4,314,Potential Loyalist
CID2168920,346,1,257.0,1,1,2,112,Lost
CID2168926,201,1,410.0,2,1,3,213,Hibernating
CID2168932,328,1,404.0,1,1,3,113,Lost
CID2169002,343,1,240.0,1,1,2,112,Lost
CID2169038,209,1,0.0,2,1,1,211,Hibernating
CID2169052,164,1,0.0,3,1,1,311,Potential Loyalist
CID2169138,36,1,678.0,4,1,4,414,Potential Loyalist
CID2169140,220,1,236.0,2,1,2,212,Hibernating
CID2169146,266,1,0.0,2,1,1,211,Hibernating
CID2169329,226,1,674.0,2,1,4,214,Hibernating
CID2169402,338,1,1396.0,1,1,4,114,Lost
CID2169417,243,1,588.0,2,1,4,214,Hibernating
CID2169418,117,1,280.0,3,1,2,312,Potential Loyalist
CID2169430,241,1,0.0,2,1,1,211,Hibernating
CID2169569,214,1,0.0,2,1,1,211,Hibernating
CID2169622,87,1,388.0,4,1,3,413,Potential Loyalist
CID2169643,277,1,807.0,1,1,4,114,Lost
CID2169652,185,1,460.0,2,1,3,213,Hibernating
CID2169738,243,1,155.0,2,1,2,212,Hibernating
CID2169748,348,1,0.0,1,1,1,111,Lost
CID2169753,186,1,205.0,2,1,2,212,Hibernating
CID2169813,174,1,308.0,3,1,3,313,Potential Loyalist
CID2169846,216,1,125.0,2,1,2,212,Hibernating
CID2169940,303,1,869.0,1,1,4,114,Lost
CID2169996,93,1,694.0,3,1,4,314,Potential Loyalist
CID2170066,107,1,0.0,3,1,1,311,Potential Loyalist
CID2170091,247,1,2345.0,2,1,4,214,Hibernating
CID2170127,32,1,460.0,4,1,3,413,Potential Loyalist
CID2170138,361,1,350.0,1,1,3,113,Lost
CID2170139,208,1,245.0,2,1,2,212,Hibernating
CID2170166,132,1,0.0,3,1,1,311,Potential Loyalist
CID2170216,317,1,0.0,1,1,1,111,Lost
CID2170314,298,1,524.0,1,1,3,113,Lost
CID2170325,204,1,922.0,2,1,4,214,Hibernating
CID2170425,72,1,93.0,4,1,2,412,Potential Loyalist
CID2170444,182,1,50.0,3,1,2,312,Potential Loyalist
CID2170560,290,1,0.0,1,1,1,111,Lost
CID2170723,48,1,0.0,4,1,1,411,Potential Loyalist
CID2170754,168,1,486.0,3,1,3,313,Potential Loyalist
CID2170859,81,1,0.0,4,1,1,411,Potential Loyalist
CID2170882,285,1,0.0,1,1,1,111,Lost
CID2170911,329,1,0.0,1,1,1,111,Lost
CID2171065,343,1,0.0,1,1,1,111,Lost
CID2171071,128,1,1106.0,3,1,4,314,Potential Loyalist
CID2171104,259,1,0.0,2,1,1,211,Hibernating
CID2171146,173,1,103.0,3,1,2,312,Potential Loyalist
CID2171148,352,1,647.0,1,1,4,114,Lost
CID2171185,170,1,0.0,3,1,1,311,Potential Loyalist
CID2171231,351,1,0.0,1,1,1,111,Lost
CID2171254,52,1,369.0,4,1,3,413,Potential Loyalist
CID2171270,75,1,0.0,4,1,1,411,Potential Loyalist
CID2171419,335,1,0.0,1,1,1,111,Lost
CID2171618,51,1,654.0,4,1,4,414,Potential Loyalist
CID2171635,81,1,217.0,4,1,2,412,Potential Loyalist
CID2171651,228,1,363.0,2,1,3,213,Hibernating
CID2171736,272,1,2447.0,2,1,4,214,Hibernating
CID2171847,199,1,138.0,2,1,2,212,Hibernating
CID2171950,109,1,223.0,3,1,2,312,Potential Loyalist
CID2171979,337,1,94.0,1,1,2,112,Lost
CID2172062,321,1,833.0,1,1,4,114,Lost
CID2172082,89,1,518.0,4,1,3,413,Potential Loyalist
CID2172141,72,1,526.0,4,1,3,413,Potential Loyalist
CID2172160,143,1,484.0,3,1,3,313,Potential Loyalist
CID2172277,24,1,59.0,4,1,2,412,Potential Loyalist
CID2172354,134,1,0.0,3,1,1,311,Potential Loyalist
CID2172373,99,1,0.0,3,1,1,311,Potential Loyalist
CID2172392,272,1,309.0,2,1,3,213,Hibernating
CID2172445,273,1,575.0,2,1,4,214,Hibernating
CID2172476,34,1,0.0,4,1,1,411,Potential Loyalist
CID2172537,154,1,513.0,3,1,3,313,Potential Loyalist
CID2172555,313,1,0.0,1,1,1,111,Lost
CID2172707,309,1,721.0,1,1,4,114,Lost
CID2172891,83,1,0.0,4,1,1,411,Potential Loyalist
CID2172903,158,1,0.0,3,1,1,311,Potential Loyalist
CID2172949,264,1,374.0,2,1,3,213,Hibernating
CID2172962,163,1,806.0,3,1,4,314,Potential Loyalist
CID2172975,262,1,0.0,2,1,1,211,Hibernating
CID2173007,302,1,474.0,1,1,3,113,Lost
CID2173015,99,1,0.0,3,1,1,311,Potential Loyalist
CID2173016,339,1,0.0,1,1,1,111,Lost
CID2173037,1,1,749.0,4,1,4,414,Potential Loyalist
CID2173076,215,1,347.0,2,1,3,213,Hibernating
CID2173211,223,1,140.0,2,1,2,212,Hibernating
CID2173253,18,1,274.0,4,1,2,412,Potential Loyalist
CID2173325,194,1,724.0,2,1,4,214,Hibernating
CID2173403,238,1,0.0,2,1,1,211,Hibernating
CID2173425,103,1,108.0,3,1,2,312,Potential Loyalist
CID2173465,140,1,216.0,3,1,2,312,Potential Loyalist
CID2173520,80,1,0.0,4,1,1,411,Potential Loyalist
CID2173576,310,1,1209.0,1,1,4,114,Lost
CID2173630,310,1,2200.0,1,1,4,114,Lost
CID2173823,239,1,0.0,2,1,1,211,Hibernating
CID2173861,320,1,1570.0,1,1,4,114,Lost
CID2174029,296,1,111.0,1,1,2,112,Lost
CID2174055,269,1,773.0,2,1,4,214,Hibernating
CID2174076,82,1,0.0,4,1,1,411,Potential Loyalist
CID2174099,48,1,0.0,4,1,1,411,Potential Loyalist
CID2174276,83,1,380.0,4,1,3,413,Potential Loyalist
CID2174499,137,1,395.0,3,1,3,313,Potential Loyalist
CID2174504,97,1,0.0,3,1,1,311,Potential Loyalist
CID2174561,85,1,0.0,4,1,1,411,Potential Loyalist
CID2174664,145,1,478.0,3,1,3,313,Potential Loyalist
CID2174680,143,1,0.0,3,1,1,311,Potential Loyalist
CID2174769,321,1,123.0,1,1,2,112,Lost
CID2174975,21,1,0.0,4,1,1,411,Potential Loyalist
CID2174997,288,1,117.0,1,1,2,112,Lost
CID2175005,117,1,0.0,3,1,1,311,Potential Loyalist
CID2175012,257,1,0.0,2,1,1,211,Hibernating
CID2175057,357,1,434.0,1,1,3,113,Lost
CID2175229,65,1,0.0,4,1,1,411,Potential Loyalist
CID2175260,282,1,0.0,1,1,1,111,Lost
CID2175267,139,1,501.0,3,1,3,313,Potential Loyalist
CID2175358,107,1,485.0,3,1,3,313,Potential Loyalist
CID2175460,62,1,938.0,4,1,4,414,Potential Loyalist
CID2175469,218,1,230.0,2,1,2,212,Hibernating
CID2175498,2,1,406.0,4,1,3,413,Potential Loyalist
CID2175512,72,1,1380.0,4,1,4,414,Potential Loyalist
CID2175554,44,1,222.0,4,1,2,412,Potential Loyalist
CID2175586,26,1,831.0,4,1,4,414,Potential Loyalist
CID2175598,237,1,469.0,2,1,3,213,Hibernating
CID2175661,169,1,209.0,3,1,2,312,Potential Loyalist
CID2175767,154,1,0.0,3,1,1,311,Potential Loyalist
CID2175786,304,1,488.0,1,1,3,113,Lost
CID2175803,144,1,346.0,3,1,3,313,Potential Loyalist
CID2175886,315,1,247.0,1,1,2,112,Lost
CID2176004,326,1,637.0,1,1,4,114,Lost
CID2176099,246,1,804.0,2,1,4,214,Hibernating
CID2176305,299,1,0.0,1,1,1,111,Lost
CID2176311,31,1,0.0,4,1,1,411,Potential Loyalist
CID2176363,87,1,347.0,4,1,3,413,Potential Loyalist
CID2176385,29,1,425.0,4,1,3,413,Potential Loyalist
CID2176498,322,1,934.0,1,1,4,114,Lost
CID2176533,138,1,84.0,3,1,2,312,Potential Loyalist
CID2176583,275,1,678.0,1,1,4,114,Lost
CID2176666,288,1,405.0,1,1,3,113,Lost
CID2176715,31,1,442.0,4,1,3,413,Potential Loyalist
CID2176720,296,1,938.0,1,1,4,114,Lost
CID2176836,270,1,264.0,2,1,2,212,Hibernating
CID2176961,64,1,0.0,4,1,1,411,Potential Loyalist
CID2177119,271,1,127.0,2,1,2,212,Hibernating
CID2177249,317,1,694.0,1,1,4,114,Lost
CID2177293,38,1,0.0,4,1,1,411,Potential Loyalist
CID2177327,236,1,143.0,2,1,2,212,Hibernating
CID2177343,210,1,275.0,2,1,2,212,Hibernating
CID2177347,185,1,1202.0,2,1,4,214,Hibernating
CID2177361,3,1,336.0,4,1,3,413,Potential Loyalist
CID2177491,319,1,326.0,1,1,3,113,Lost
CID2177506,72,1,0.0,4,1,1,411,Potential Loyalist
CID2177574,98,1,405.0,3,1,3,313,Potential Loyalist
CID2177580,71,1,0.0,4,1,1,411,Potential Loyalist
CID2177593,286,1,0.0,1,1,1,111,Lost
CID2177666,258,1,899.0,2,1,4,214,Hibernating
CID2177729,206,1,665.0,2,1,4,214,Hibernating
CID2177839,158,1,336.0,3,1,3,313,Potential Loyalist
CID2177854,271,1,0.0,2,1,1,211,Hibernating
CID2178091,275,1,0.0,1,1,1,111,Lost
CID2178216,363,1,0.0,1,1,1,111,Lost
CID2178223,356,1,159.0,1,1,2,112,Lost
CID2178248,301,1,676.0,1,1,4,114,Lost
CID2178271,233,1,758.0,2,1,4,214,Hibernating
CID2178305,25,1,84.0,4,1,2,412,Potential Loyalist
CID2178400,356,1,0.0,1,1,1,111,Lost
CID2178458,26,1,0.0,4,1,1,411,Potential Loyalist
CID2178496,270,1,296.0,2,1,2,212,Hibernating
CID2178552,223,1,747.0,2,1,4,214,Hibernating
CID2178554,40,1,0.0,4,1,1,411,Potential Loyalist
CID2178669,288,1,596.0,1,1,4,114,Lost
CID2178691,295,1,1182.0,1,1,4,114,Lost
CID2178768,145,1,537.0,3,1,3,313,Potential Loyalist
CID2178790,309,1,1297.0,1,1,4,114,Lost
CID2178791,250,1,0.0,2,1,1,211,Hibernating
CID2178844,182,1,0.0,3,1,1,311,Potential Loyalist
CID2179038,43,1,0.0,4,1,1,411,Potential Loyalist
CID2179101,102,1,0.0,3,1,1,311,Potential Loyalist
CID2179229,287,1,150.0,1,1,2,112,Lost
CID2179307,12,2,1597.0,4,4,4,444,Champion
CID2179534,157,1,0.0,3,1,1,311,Potential Loyalist
CID2179539,89,1,264.0,4,1,2,412,Potential Loyalist
CID2179733,14,1,0.0,4,1,1,411,Potential Loyalist
CID2179753,91,1,800.0,3,1,4,314,Potential Loyalist
CID2179771,265,1,0.0,2,1,1,211,Hibernating
CID2179834,49,1,0.0,4,1,1,411,Potential Loyalist
CID2179879,44,1,0.0,4,1,1,411,Potential Loyalist
CID2179931,163,1,486.0,3,1,3,313,Potential Loyalist
CID2179950,89,1,0.0,4,1,1,411,Potential Loyalist
CID2179996,105,1,0.0,3,1,1,311,Potential Loyalist
CID2180016,136,1,984.0,3,1,4,314,Potential Loyalist
CID2180071,152,1,306.0,3,1,3,313,Potential Loyalist
CID2180180,49,1,413.0,4,1,3,413,Potential Loyalist
CID2180264,20,1,2369.0,4,1,4,414,Potential Loyalist
CID2180282,166,1,188.0,3,1,2,312,Potential Loyalist
CID2180386,21,1,0.0,4,1,1,411,Potential Loyalist
CID2180480,314,1,524.0,1,1,3,113,Lost
CID2180501,69,1,0.0,4,1,1,411,Potential Loyalist
CID2180511,75,1,159.0,4,1,2,412,Potential Loyalist
CID2180547,364,1,0.0,1,1,1,111,Lost
CID2180643,336,1,0.0,1,1,1,111,Lost
CID2180695,122,1,340.0,3,1,3,313,Potential Loyalist
CID2180735,314,1,465.0,1,1,3,113,Lost
CID2180764,309,1,573.0,1,1,4,114,Lost
CID2180896,124,1,0.0,3,1,1,311,Potential Loyalist
CID2180932,176,1,0.0,3,1,1,311,Potential Loyalist
CID2180966,65,1,0.0,4,1,1,411,Potential Loyalist
CID2180969,363,1,0.0,1,1,1,111,Lost
CID2181062,346,1,966.0,1,1,4,114,Lost
CID2181123,73,1,292.0,4,1,2,412,Potential Loyalist
CID2181222,94,1,143.0,3,1,2,312,Potential Loyalist
CID2181358,150,1,405.0,3,1,3,313,Potential Loyalist
CID2181504,150,1,0.0,3,1,1,311,Potential Loyalist
CID2181520,314,1,324.0,1,1,3,113,Lost
CID2181569,300,1,0.0,1,1,1,111,Lost
CID2181624,191,1,90.0,2,1,2,212,Hibernating
CID2181668,105,1,282.0,3,1,2,312,Potential Loyalist
CID2181678,154,1,0.0,3,1,1,311,Potential Loyalist
CID2181722,44,1,1066.0,4,1,4,414,Potential Loyalist
CID2181805,356,1,0.0,1,1,1,111,Lost
CID2181915,89,1,498.0,4,1,3,413,Potential Loyalist
CID2181931,41,1,309.0,4,1,3,413,Potential Loyalist
CID2181955,329,1,515.0,1,1,3,113,Lost
CID2181983,265,1,72.0,2,1,2,212,Hibernating
CID2181989,56,1,0.0,4,1,1,411,Potential Loyalist
CID2182064,60,1,883.0,4,1,4,414,Potential Loyalist
CID2182112,353,1,0.0,1,1,1,111,Lost
CID2182204,279,1,0.0,1,1,1,111,Lost
CID2182208,259,1,155.0,2,1,2,212,Hibernating
CID2182209,313,1,223.0,1,1,2,112,Lost
CID2182303,142,1,683.0,3,1,4,314,Potential Loyalist
CID2182345,118,1,0.0,3,1,1,311,Potential Loyalist
CID2182375,216,1,0.0,2,1,1,211,Hibernating
CID2182413,354,1,772.0,1,1,4,114,Lost
CID2182456,207,1,361.0,2,1,3,213,Hibernating
CID2182499,320,1,501.0,1,1,3,113,Lost
CID2182553,347,1,663.0,1,1,4,114,Lost
CID2182564,296,1,200.0,1,1,2,112,Lost
CID2182595,266,1,465.0,2,1,3,213,Hibernating
CID2182704,339,1,532.0,1,1,3,113,Lost
CID2182759,142,1,0.0,3,1,1,311,Potential Loyalist
CID2182820,148,1,657.0,3,1,4,314,Potential Loyalist
CID2182865,280,1,812.0,1,1,4,114,Lost
CID2182894,299,1,0.0,1,1,1,111,Lost
CID2182906,114,1,141.0,3,1,2,312,Potential Loyalist
CID2183049,261,1,1072.0,2,1,4,214,Hibernating
CID2183220,108,1,0.0,3,1,1,311,Potential Loyalist
CID2183270,350,1,0.0,1,1,1,111,Lost
CID2183286,130,1,251.0,3,1,2,312,Potential Loyalist
CID2183328,363,1,74.0,1,1,2,112,Lost
CID2183346,281,1,363.0,1,1,3,113,Lost
CID2183387,96,1,448.0,3,1,3,313,Potential Loyalist
CID2183454,79,1,154.0,4,1,2,412,Potential Loyalist
CID2183469,244,1,1388.0,2,1,4,214,Hibernating
CID2183575,6,1,666.0,4,1,4,414,Potential Loyalist
CID2183604,341,1,523.0,1,1,3,113,Lost
CID2183636,43,1,0.0,4,1,1,411,Potential Loyalist
CID2183750,116,1,184.0,3,1,2,312,Potential Loyalist
CID2183775,70,1,409.0,4,1,3,413,Potential Loyalist
CID2183810,38,1,0.0,4,1,1,411,Potential Loyalist
CID2183841,319,1,0.0,1,1,1,111,Lost
CID2183923,77,1,460.0,4,1,3,413,Potential Loyalist
CID2183926,250,1,232.0,2,1,2,212,Hibernating
CID2184121,110,1,200.0,3,1,2,312,Potential Loyalist
CID2184186,187,1,484.0,2,1,3,213,Hibernating
CID2184202,164,1,927.0,3,1,4,314,Potential Loyalist
CID2184250,217,1,0.0,2,1,1,211,Hibernating
CID2184663,327,1,593.0,1,1,4,114,Lost
CID2184751,281,1,696.0,1,1,4,114,Lost
CID2185050,299,1,51.0,1,1,2,112,Lost
CID2185123,204,1,662.0,2,1,4,214,Hibernating
CID2185132,247,1,712.0,2,1,4,214,Hibernating
CID2185287,4,1,469.0,4,1,3,413,Potential Loyalist
CID2185338,143,1,0.0,3,1,1,311,Potential Loyalist
CID2185369,320,1,548.0,1,1,3,113,Lost
CID2185538,230,1,267.0,2,1,2,212,Hibernating
CID2185559,238,1,363.0,2,1,3,213,Hibernating
CID2185681,61,1,205.0,4,1,2,412,Potential Loyalist
CID2185689,251,1,0.0,2,1,1,211,Hibernating
CID2185699,42,1,861.0,4,1,4,414,Potential Loyalist
CID2185982,133,1,0.0,3,1,1,311,Potential Loyalist
CID2185983,227,1,0.0,2,1,1,211,Hibernating
CID2185998,12,1,137.0,4,1,2,412,Potential Loyalist
CID2186031,177,1,0.0,3,1,1,311,Potential Loyalist
CID2186060,177,1,0.0,3,1,1,311,Potential Loyalist
CID2186124,261,1,0.0,2,1,1,211,Hibernating
CID2186190,163,1,1327.0,3,1,4,314,Potential Loyalist
CID2186200,174,1,242.0,3,1,2,312,Potential Loyalist
CID2186304,182,1,202.0,3,1,2,312,Potential Loyalist
CID2186444,234,1,0.0,2,1,1,211,Hibernating
CID2186460,120,1,105.0,3,1,2,312,Potential Loyalist
CID2186470,88,1,933.0,4,1,4,414,Potential Loyalist
CID2186566,29,1,0.0,4,1,1,411,Potential Loyalist
CID2186576,214,1,160.0,2,1,2,212,Hibernating
CID2186586,274,1,0.0,1,1,1,111,Lost
CID2186770,132,1,0.0,3,1,1,311,Potential Loyalist
CID2186828,179,1,287.0,3,1,2,312,Potential Loyalist
CID2186832,328,1,472.0,1,1,3,113,Lost
CID2186864,321,1,324.0,1,1,3,113,Lost
CID2186930,128,1,0.0,3,1,1,311,Potential Loyalist
CID2186999,76,1,0.0,4,1,1,411,Potential Loyalist
CID2187010,7,1,66.0,4,1,2,412,Potential Loyalist
CID2187019,312,1,0.0,1,1,1,111,Lost
CID2187021,62,1,164.0,4,1,2,412,Potential Loyalist
CID2187092,157,1,441.0,3,1,3,313,Potential Loyalist
CID2187122,102,1,0.0,3,1,1,311,Potential Loyalist
CID2187267,321,1,0.0,1,1,1,111,Lost
CID2187313,238,1,135.0,2,1,2,212,Hibernating
CID2187407,272,1,965.0,2,1,4,214,Hibernating
CID2187504,49,1,605.0,4,1,4,414,Potential Loyalist
CID2187537,121,1,215.0,3,1,2,312,Potential Loyalist
CID2187616,30,1,181.0,4,1,2,412,Potential Loyalist
CID2187794,41,1,0.0,4,1,1,411,Potential Loyalist
CID2187873,94,2,351.0,3,4,3,343,Loyal
CID2187890,182,1,674.0,3,1,4,314,Potential Loyalist
CID2187905,62,1,861.0,4,1,4,414,Potential Loyalist
CID2187997,226,1,0.0,2,1,1,211,Hibernating
CID2188082,163,1,449.0,3,1,3,313,Potential Loyalist
CID2188119,36,1,746.0,4,1,4,414,Potential Loyalist
CID2188265,230,1,297.0,2,1,3,213,Hibernating
CID2188539,117,1,141.0,3,1,2,312,Potential Loyalist
CID2188591,163,1,0.0,3,1,1,311,Potential Loyalist
CID2188654,347,1,0.0,1,1,1,111,Lost
CID2188773,257,1,0.0,2,1,1,211,Hibernating
CID2188780,87,1,212.0,4,1,2,412,Potential Loyalist
CID2188854,65,1,612.0,4,1,4,414,Potential Loyalist
CID2188916,166,1,951.0,3,1,4,314,Potential Loyalist
CID2188933,174,1,842.0,3,1,4,314,Potential Loyalist
CID2188993,164,1,227.0,3,1,2,312,Potential Loyalist
CID2189010,181,1,0.0,3,1,1,311,Potential Loyalist
CID2189137,240,1,2801.0,2,1,4,214,Hibernating
CID2189227,130,1,0.0,3,1,1,311,Potential Loyalist
CID2189235,293,1,64.0,1,1,2,112,Lost
CID2189271,18,1,260.0,4,1,2,412,Potential Loyalist
CID2189380,158,1,595.0,3,1,4,314,Potential Loyalist
CID2189518,186,1,0.0,2,1,1,211,Hibernating
CID2189660,229,1,774.0,2,1,4,214,Hibernating
CID2189701,67,1,0.0,4,1,1,411,Potential Loyalist
CID2189718,170,1,0.0,3,1,1,311,Potential Loyalist
CID2189732,294,1,0.0,1,1,1,111,Lost
CID2189741,184,1,500.0,2,1,3,213,Hibernating
CID2189749,151,1,902.0,3,1,4,314,Potential Loyalist
CID2189767,60,1,347.0,4,1,3,413,Potential Loyalist
CID2189797,90,1,952.0,4,1,4,414,Potential Loyalist
CID2189814,37,1,396.0,4,1,3,413,Potential Loyalist
CID2189823,309,1,841.0,1,1,4,114,Lost
CID2189872,361,1,530.0,1,1,3,113,Lost
CID2189922,121,1,1014.0,3,1,4,314,Potential Loyalist
CID2189973,353,1,393.0,1,1,3,113,Lost
CID2190002,326,1,751.0,1,1,4,114,Lost
CID2190138,46,1,0.0,4,1,1,411,Potential Loyalist
CID2190191,119,1,282.0,3,1,2,312,Potential Loyalist
CID2190285,311,1,93.0,1,1,2,112,Lost
CID2190375,359,1,113.0,1,1,2,112,Lost
CID2190407,175,1,0.0,3,1,1,311,Potential Loyalist
CID2190450,63,1,232.0,4,1,2,412,Potential Loyalist
CID2190561,193,1,0.0,2,1,1,211,Hibernating
CID2190565,22,1,91.0,4,1,2,412,Potential Loyalist
CID2190603,23,1,0.0,4,1,1,411,Potential Loyalist
CID2190619,149,1,410.0,3,1,3,313,Potential Loyalist
CID2190685,144,1,0.0,3,1,1,311,Potential Loyalist
CID2190838,9,1,0.0,4,1,1,411,Potential Loyalist
CID2191027,316,1,0.0,1,1,1,111,Lost
CID2191139,243,1,0.0,2,1,1,211,Hibernating
CID2191247,231,1,0.0,2,1,1,211,Hibernating
CID2191259,150,1,0.0,3,1,1,311,Potential Loyalist
CID2191383,178,1,914.0,3,1,4,314,Potential Loyalist
CID2191441,116,1,0.0,3,1,1,311,Potential Loyalist
CID2191547,219,1,493.0,2,1,3,213,Hibernating
CID2191571,48,1,481.0,4,1,3,413,Potential Loyalist
CID2191666,150,1,332.0,3,1,3,313,Potential Loyalist
CID2191741,136,1,1284.0,3,1,4,314,Potential Loyalist
CID2191861,275,1,129.0,1,1,2,112,Lost
CID2191923,1,1,0.0,4,1,1,411,Potential Loyalist
CID2191968,33,1,0.0,4,1,1,411,Potential Loyalist
CID2192060,243,1,0.0,2,1,1,211,Hibernating
CID2192144,282,1,546.0,1,1,3,113,Lost
CID2192160,235,1,858.0,2,1,4,214,Hibernating
CID2192280,313,1,825.0,1,1,4,114,Lost
CID2192481,201,1,337.0,2,1,3,213,Hibernating
CID2192533,161,1,479.0,3,1,3,313,Potential Loyalist
CID2192539,294,1,0.0,1,1,1,111,Lost
CID2192580,296,1,0.0,1,1,1,111,Lost
CID2192586,116,1,427.0,3,1,3,313,Potential Loyalist
CID2192607,182,1,193.0,3,1,2,312,Potential Loyalist
CID2192619,118,1,312.0,3,1,3,313,Potential Loyalist
CID2192808,142,1,344.0,3,1,3,313,Potential Loyalist
CID2192903,322,1,0.0,1,1,1,111,Lost
CID2192908,212,1,937.0,2,1,4,214,Hibernating
CID2192921,280,1,115.0,1,1,2,112,Lost
CID2193148,155,1,672.0,3,1,4,314,Potential Loyalist
CID2193267,292,1,0.0,1,1,1,111,Lost
CID2193361,324,1,197.0,1,1,2,112,Lost
CID2193487,357,1,249.0,1,1,2,112,Lost
CID2193661,122,1,72.0,3,1,2,312,Potential Loyalist
CID2193696,23,1,1293.0,4,1,4,414,Potential Loyalist
CID2193764,330,1,0.0,1,1,1,111,Lost
CID2193800,180,1,0.0,3,1,1,311,Potential Loyalist
CID2193801,79,1,624.0,4,1,4,414,Potential Loyalist
CID2193882,43,1,0.0,4,1,1,411,Potential Loyalist
CID2193929,176,1,1998.0,3,1,4,314,Potential Loyalist
CID2193979,344,1,927.0,1,1,4,114,Lost
CID2194029,281,1,0.0,1,1,1,111,Lost
CID2194160,292,1,232.0,1,1,2,112,Lost
CID2194295,248,1,700.0,2,1,4,214,Hibernating
CID2194318,189,1,215.0,2,1,2,212,Hibernating
CID2194551,279,1,172.0,1,1,2,112,Lost
